date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:58	104928/104928	---M-Z	200	added ('OK')	text/css	etag:W/%2262b0776a-199e0%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.8.2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min3fd0.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:19:59	19128/19128	---M-Z	200	added ('OK')	text/css	etag:W/%2262b0783a-4ab8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min7816.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:00	107922/107922	---M-Z	200	added ('OK')	text/css	etag:W/%2262b07839-1a592%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.6.6	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/frontend-lite.min1ed5.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:01	1120/1120	---M-Z	200	added ('OK')	text/css	etag:W/%2262baaefd-460%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2674.css?ver=1656401661	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2674c8b1.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:03	43265/43265	---M-Z	200	added ('OK')	text/css	etag:W/%2262bacf78-a901%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-2679.css?ver=1656409976	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/elementor/css/post-26790a5c.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:04	57912/57912	---M-Z	200	added ('OK')	text/css	etag:W/%2262b0783a-e238%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:05	669/669	---M-Z	200	added ('OK')	text/css	etag:W/%2262b0783a-29d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:06	677/677	---M-Z	200	added ('OK')	text/css	etag:W/%2262b0783a-2a5%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:08	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a9d845-15db1%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/jquery.minaf6c.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:09	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a9d845-2bd8%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:11	40756/40756	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:50:02%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-json/wp/v2/pages/2679	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-json/wp/v2/pages/2679.json	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:11	1045686/1045686	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:50:02%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-json/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-json/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:12	960/960	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:50:03%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/xmlrpc.php?rsd	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/xmlrpc0db0.php	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:14	1045/1045	---M-Z	200	added ('OK')	text/xml	etag:W/%2262a9d848-415%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/wlwmanifest.xml	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/wlwmanifest.xml	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:15	2411/2411	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Jun%202022%2012:50:06%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fe-commerce-b34262.ingress-erytho.ewp.live%2F	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-json/oembed/1.0/embed16c9.json	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:17	2486/2486	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Jun%202022%2012:50:08%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fe-commerce-b34262.ingress-erytho.ewp.live%2F&format=xml	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-json/oembed/1.0/embed5638	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:18	18249/18249	---M--	200	added ('OK')	image/png	etag:%2262bab1a7-4749%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-1-120x91.png	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/R-1-120x91.png	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:19	156813/156813	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2011:03:39%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/shop-2/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/shop-2/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:20	178351/178351	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2011:03:39%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/about-us/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/about-us/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:20	11775/11775	---M-Z	200	added ('OK')	text/css	etag:W/%2262b07839-2dff%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:21	164661/164661	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2011:03:39%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/contact/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/contact/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:22	154328/154328	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:13%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-k/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-k/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:22	22365/22365	---M--	200	added ('OK')	image/jpeg	etag:%2262bad2b9-575d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/OIP-9-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/OIP-9-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:24	37144/37144	---M--	200	added ('OK')	image/jpeg	etag:%2262bac969-9118%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Honda-Moto-Sports-Wallpaper-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2022/06/Honda-Moto-Sports-Wallpaper-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:24	155973/155973	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:15%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-x/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-x/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:25	21743/21743	---M--	200	added ('OK')	image/jpeg	etag:%2262bad638-54ef%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/2018-KTM-125-SX1-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/2018-KTM-125-SX1-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:26	155260/155260	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:17%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-z/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/kryo-x26-mtb-model-z/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:26	26153/26153	---M--	200	added ('OK')	image/jpeg	etag:%2262bad3b3-6629%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/314377a05c4447fabf83aa72fb19a41b-300x290.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/314377a05c4447fabf83aa72fb19a41b-300x290.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:27	156693/156693	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:17%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/ktm-x26-mtb-model-y/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/ktm-x26-mtb-model-y/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:28	12992/12992	---M-Z	200	added ('OK')	text/css	etag:W/%2262b07839-32c0%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:29	19186/19186	---M--	200	added ('OK')	image/jpeg	etag:%2262badbb0-4af2%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/2018-KTM-125-SX1-1-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/2018-KTM-125-SX1-1-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:29	158721/158721	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:20%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-gloves-red/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-gloves-red/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:30	20939/20939	---M--	200	added ('OK')	image/jpeg	etag:%2262bad764-51cb%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/ec95326e-ea49-4d9f-9a96-8c745df967d6_1.a019ade8c185a9283b1262ecb55265fe-300x300.jpeg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/ec95326e-ea49-4d9f-9a96-8c745df967d6_1.a019ade8c185a9283b1262ecb55265fe-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:31	158040/158040	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:22%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-red/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-red/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:33	158979/158979	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:24%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-pink/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-pink/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:34	6122/6122	---M--	200	added ('OK')	image/jpeg	etag:%2262bad910-17ea%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/thumbnail.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/03/thumbnail.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:35	15936/15936	---M--	200	added ('OK')	image/jpeg	etag:%2262bad77c-3e40%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/OIP-11-300x300.jpg	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/uploads/2021/04/OIP-11-300x300.jpg	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:37	16489/16489	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b0776a-4069%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=3.8.2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/themes/astra/assets/js/minified/frontend.min3fd0.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:37	156828/156828	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Jun%202022%2012:50:28%20GMT	https://e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-sky-blue/	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/product/bicycle-helmet-sky-blue/index.html	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:38	9533/9533	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07853-253d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.6.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min437d.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:39	3037/3037	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07853-bdd%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=6.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min31dc.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:40	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07853-72a%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.6.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min2aac.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:41	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07853-85b%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=6.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min31dc.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:43	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262b07853-b7a%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=6.6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min31dc.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:44	4960/4960	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07839-1360%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.6.6	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/webpack.runtime.min1ed5.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:45	14277/14277	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07839-37c5%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.6.6	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/frontend-modules.min1ed5.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:46	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b0783a-2fa6%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:48	20715/20715	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a9d845-50eb%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/jquery/ui/core.min0028.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:50	37741/37741	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07839-936d%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.6	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/elementor/assets/js/frontend.min1ed5.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:51	18911/18911	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a9d846-49df%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/underscore.min.js?ver=1.13.3	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/underscore.minb37e.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:52	1340/1340	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262a9d845-53c%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/wp-util.min.js?ver=6.0	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-includes/js/wp-util.minf049.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
18:20:54	754/754	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262b07865-2f2%22	https://e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.7.4.2	C:/Users/Partha/Desktop/bikeci/bikeco/e-commerce-b34262.ingress-erytho.ewp.live/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.mine945.js	(from https://e-commerce-b34262.ingress-erytho.ewp.live/)
